id,setId,number,name,set_code,set_name,rarity,color,type,slug,hp,stage,prew_stage_name,attack,ability,text,weakness,retreat,rule
PROMO-046,PROMO,46,Gible,PROMO,Promo A,Art Rare,Fighting,Pokemon,promo-a-46-gible,60,Basic,,"[{""info"": ""{F} Tackle 20"", ""effect"": """"}]",[],"It skulks in caves, and when prey or an enemy<br />passes by, it leaps out and chomps them.<br />The force of its attack sometimes chips its teeth.",Grass,1,
PROMO-047,PROMO,47,Staraptor,PROMO,Promo A,Common,Colorless,Pokemon,promo-a-47-staraptor,140,Stage 2,Staravia,"[{""info"": ""{CCC} Wing Attack 90"", ""effect"": """"}]","[{""info"": ""Defensive Whirlwind"", ""effect"": ""This Pok\u00e9mon takes \u221230 damage from attacks from {F} Pok\u00e9mon.""}]","When Staravia evolve into Staraptor, they leave<br />the flock to live alone. They have sturdy wings.",Lightning,1,
PROMO-048,PROMO,48,Manaphy,PROMO,Promo A,Rare,Water,Pokemon,promo-a-48-manaphy,50,Basic,,"[{""info"": ""{W} Oceanic Gift"", ""effect"": ""Choose 2 of your Benched Pok\u00e9mon. For each of those Pok\u00e9mon, take a {W} Energy from your Energy Zone and attach it to that Pok\u00e9mon.""}]",[],It is born with a wondrous power that lets it bond<br />with any kind of Pokémon.,Lightning,1,
PROMO-049,PROMO,49,Snorlax,PROMO,Promo A,Rare,Colorless,Pokemon,promo-a-49-snorlax,140,Basic,,"[{""info"": ""{CCCC} Collapse 100"", ""effect"": ""This Pok\u00e9mon is now Asleep.""}]",[],"It is not satisfied unless it eats over 880 pounds<br />of food every day. When it is done eating, it<br />goes promptly to sleep.",Fighting,4,
PROMO-050,PROMO,50,Mewtwo ex,PROMO,Promo A,SSR,Psychic,Pokemon,promo-a-50-mewtwo-ex,150,Basic,,,[],,Darkness,2,"When your Pokémon <strong>ex</strong> is <strong>Knocked Out</strong>, your opponent gets <strong>2</strong> points."
PROMO-051,PROMO,51,Cyclizar,PROMO,Promo A,S,Colorless,Pokemon,promo-a-51-cyclizar,80,Basic,,,[],"Apparently Cyclizar has been allowing people to<br />ride on its back since ancient times. Depictions of<br />this have been found in 10,000-year-old murals.",Fighting,1,
PROMO-052,PROMO,52,Sprigatito,PROMO,Promo A,Art Rare,Grass,Pokemon,promo-a-52-sprigatito,60,Basic,,,[],Its fluffy fur is similar in composition to plants.<br />This Pokémon frequently washes its face to keep<br />it from drying out.,Fire,1,
PROMO-053,PROMO,53,Floatzel,PROMO,Promo A,Common,Water,Pokemon,promo-a-53-floatzel,100,Stage 1,Buizel,,[],"With its flotation sac inflated, it can carry people<br />on its back. It deflates the sac before it dives.",Lightning,1,
PROMO-054,PROMO,54,Pawmot,PROMO,Promo A,Art Rare,Lightning,Pokemon,promo-a-54-pawmot,140,Stage 2,Pawmo,,"[{""info"": ""Counterattack"", ""effect"": ""If this Pok\u00e9mon is in the Active Spot and is damaged by an attack from your opponent\u2019s Pok\u00e9mon, do 20 damage to the Attacking Pok\u00e9mon.""}]","This Pokémon normally is slow to react, but once<br />it enters battle, it will strike down its enemies<br />with lightning-fast movements.",Fighting,0,
PROMO-055,PROMO,55,Machamp,PROMO,Promo A,Rare,Fighting,Pokemon,promo-a-55-machamp,150,Stage 2,Machoke,,[],It quickly swings its four arms to rock its<br />opponents with ceaseless punches and chops<br />from all angles.,Psychic,2,
PROMO-056,PROMO,56,Ekans,PROMO,Promo A,Common,Darkness,Pokemon,promo-a-56-ekans,60,Basic,,,[],"By dislocating its jaw, it can swallow prey larger<br />than itself. After a meal, it curls up and rests.",Fighting,1,
PROMO-057,PROMO,57,Bidoof,PROMO,Promo A,Common,Colorless,Pokemon,promo-a-57-bidoof,70,Basic,,,[],"With nerves of steel, nothing can perturb it. It is<br />more agile and active than it appears.",Fighting,2,
PROMO-058,PROMO,58,Pachirisu,PROMO,Promo A,Rare,Lightning,Pokemon,promo-a-58-pachirisu,70,Basic,,,[],It’s one of the kinds of Pokémon with electric<br />cheek pouches. It shoots charges from its tail.,Fighting,1,
PROMO-059,PROMO,59,Riolu,PROMO,Promo A,Rare,Fighting,Pokemon,promo-a-59-riolu,70,Basic,,,[],They communicate with one another using their<br />auras. They are able to run all through the night.,Psychic,1,
A1a-001,A1a,1,Exeggcute,A1a,,Common,Grass,Pokemon,a1a-1-exeggcute,50,Basic,,"[{""info"": ""{C} Growth Spurt"", ""effect"": ""Take a {G} Energy from your Energy Zone and attach it to this Pok\u00e9mon.""}]",,,Fire,1,
A1a-002,A1a,2,Exeggutor,A1a,,Uncommon,Grass,Pokemon,a1a-2-exeggutor,130,Stage 1,Exeggcute,"[{""info"": ""{GCCC} Psychic 80+"", ""effect"": ""This attack does 20 more damage for each Energy attached to your opponent's Active Pok\u00e9mon.""}]",,,Fire,3,
A1a-003,A1a,3,Celebi ex,A1a,,Double Rare,Grass,Pokemon,a1a-3-celebi-ex,130,Basic,,"[{""info"": ""{GC} Powerful Bloom 50x"", ""effect"": ""Flip a coin for each Energy attached to this Pok\u00e9mon. This attack does 50 damage for each heads.""}]",,,Fire,1,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A1a-004,A1a,4,Snivy,A1a,,Common,Grass,Pokemon,a1a-4-snivy,70,Basic,,"[{""info"": ""{GC} Vine Whip 40"", ""effect"": """"}]",,,Fire,1,
A1a-005,A1a,5,Servine,A1a,,Uncommon,Grass,Pokemon,a1a-5-servine,80,Stage 1,Snivy,"[{""info"": ""{GC} Vine Whip 50"", ""effect"": """"}]",,,Fire,1,
A1a-006,A1a,6,Serperior,A1a,,Rare,Grass,Pokemon,a1a-6-serperior,110,Stage 2,Servine,"[{""info"": ""{GCCC} Solar Beam 70"", ""effect"": """"}]","[{""info"": ""Jungle Totem"", ""effect"": ""Each {G} Energy attached to your {G} Pok\u00e9mon provides 2 {G} Energy. This effect doesn't stack.""}]",,Fire,2,
A1a-007,A1a,7,Morelull,A1a,,Common,Grass,Pokemon,a1a-7-morelull,60,Basic,,"[{""info"": ""{G} Ram 20"", ""effect"": """"}]",,,Fire,1,
A1a-008,A1a,8,Shiinotic,A1a,,Uncommon,Grass,Pokemon,a1a-8-shiinotic,90,Stage 1,Morelull,"[{""info"": ""{GG} Flickering Spores 50"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Asleep.""}]",,,Fire,2,
A1a-009,A1a,9,Dhelmise,A1a,,Uncommon,Grass,Pokemon,a1a-9-dhelmise,100,Basic,,"[{""info"": ""{G} Energy Whip 20+"", ""effect"": ""If this Pok\u00e9mon has at least 3 extra {G} Energy attached, this attack does 70 more damage.""}]",,,Fire,2,
A1a-010,A1a,10,Ponyta,A1a,,Common,Fire,Pokemon,a1a-10-ponyta,60,Basic,,"[{""info"": ""{R} Stomp 10+"", ""effect"": ""Flip a coin. If heads, this attack does 30 more damage.""}]",,,Water,1,
A1a-011,A1a,11,Rapidash,A1a,,Uncommon,Fire,Pokemon,a1a-11-rapidash,100,Stage 1,Ponyta,"[{""info"": ""{RC} Rising Lunge 40+"", ""effect"": ""Flip a coin. If heads, this attack does 60 more damage.""}]",,,Water,1,
A1a-012,A1a,12,Magmar,A1a,,Uncommon,Fire,Pokemon,a1a-12-magmar,80,Basic,,"[{""info"": ""{RR} Fire Blast 80"", ""effect"": ""Discard 2 {R} Energy from this Pok\u00e9mon.""}]",,,Water,2,
A1a-013,A1a,13,Larvesta,A1a,,Common,Fire,Pokemon,a1a-13-larvesta,80,Basic,,"[{""info"": ""{RC} Combustion 30"", ""effect"": """"}]",,,Water,2,
A1a-014,A1a,14,Volcarona,A1a,,Rare,Fire,Pokemon,a1a-14-volcarona,120,Stage 1,Larvesta,"[{""info"": ""{RRC} Volcanic Ash"", ""effect"": ""Discard 2 {R} Energy from this Pok\u00e9mon. This attack does 80 damage to 1 of your opponent's Pok\u00e9mon.""}]",,,Water,2,
A1a-015,A1a,15,Salandit,A1a,,Common,Fire,Pokemon,a1a-15-salandit,60,Basic,,"[{""info"": ""{C} Venoshock 10+"", ""effect"": ""If your opponent's Active Pok\u00e9mon is Poisoned, this attack does 40 more damage.""}]",,,Water,1,
A1a-016,A1a,16,Salazzle,A1a,,Common,Fire,Pokemon,a1a-16-salazzle,80,Stage 1,Salandit,"[{""info"": ""{R} Poison Claws 30"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Poisoned.""}]",,,Water,1,
A1a-017,A1a,17,Magikarp,A1a,,Common,Water,Pokemon,a1a-17-magikarp,30,Basic,,"[{""info"": ""{W} Leap Out"", ""effect"": ""Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.""}]",,,Lightning,1,
A1a-018,A1a,18,Gyarados ex,A1a,,Double Rare,Water,Pokemon,a1a-18-gyarados-ex,180,Stage 1,Magikarp,"[{""info"": ""{WWWC} Rampaging Whirlpool 140"", ""effect"": ""Discard a random Energy from among the Energy attached to all Pok\u00e9mon <span class=\""reminder-text\"">(both yours and your opponent's)</span>.""}]",,,Lightning,3,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A1a-019,A1a,19,Vaporeon,A1a,,Rare,Water,Pokemon,a1a-19-vaporeon,120,Stage 1,Eevee,"[{""info"": ""{WCC} Wave Splash 60"", ""effect"": """"}]","[{""info"": ""Wash Out"", ""effect"": ""As often as you like during your turn, you may move a {W} Energy from 1 of your Benched {W} Pok\u00e9mon to your Active {W} Pok\u00e9mon.""}]",,Lightning,2,
A1a-020,A1a,20,Finneon,A1a,,Common,Water,Pokemon,a1a-20-finneon,60,Basic,,"[{""info"": ""{W} Water Gun 20"", ""effect"": """"}]",,,Lightning,1,
A1a-021,A1a,21,Lumineon,A1a,,Uncommon,Water,Pokemon,a1a-21-lumineon,80,Stage 1,Finneon,"[{""info"": ""{WW} Aqua Liner"", ""effect"": ""This attack does 50 damage to 1 of your opponent's Benched Pok\u00e9mon.""}]",,,Lightning,0,
A1a-022,A1a,22,Chewtle,A1a,,Common,Water,Pokemon,a1a-22-chewtle,80,Basic,,"[{""info"": ""{WC} Bite 30"", ""effect"": """"}]",,,Lightning,2,
A1a-023,A1a,23,Drednaw,A1a,,Uncommon,Water,Pokemon,a1a-23-drednaw,130,Stage 1,Chewtle,"[{""info"": ""{WWW} Crunch 70"", ""effect"": ""Flip a coin. If heads, discard a random Energy from your opponent's Active Pok\u00e9mon.""}]",,,Lightning,3,
A1a-024,A1a,24,Cramorant,A1a,,Common,Water,Pokemon,a1a-24-cramorant,80,Basic,,"[{""info"": ""{WWC} Dive 60"", ""effect"": ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from\u2014and effects of\u2014attacks done to this Pok\u00e9mon.""}]",,,Lightning,1,
A1a-025,A1a,25,Pikachu,A1a,,Common,Lightning,Pokemon,a1a-25-pikachu,60,Basic,,"[{""info"": ""{L} Circle Circuit 10x"", ""effect"": ""This attack does 10 damage for each of your Benched {L} Pok\u00e9mon.""}]",,,Fighting,1,
A1a-026,A1a,26,Raichu,A1a,,Rare,Lightning,Pokemon,a1a-26-raichu,120,Stage 1,Pikachu,"[{""info"": ""{LLL} Gigashock 60"", ""effect"": ""This attack also does 20 damage to each of your opponent's Benched Pok\u00e9mon.""}]",,,Fighting,2,
A1a-027,A1a,27,Electabuzz,A1a,,Uncommon,Lightning,Pokemon,a1a-27-electabuzz,70,Basic,,"[{""info"": ""{LL} Thunder Spear"", ""effect"": ""This attack does 40 damage to 1 of your opponent's Pok\u00e9mon.""}]",,,Fighting,1,
A1a-028,A1a,28,Joltik,A1a,,Common,Lightning,Pokemon,a1a-28-joltik,40,Basic,,"[{""info"": ""{L} Bug Bite 30"", ""effect"": """"}]",,,Fighting,1,
A1a-029,A1a,29,Galvantula,A1a,,Uncommon,Lightning,Pokemon,a1a-29-galvantula,80,Stage 1,Joltik,"[{""info"": ""{LL} Electroweb 70"", ""effect"": ""During your opponent's next turn, the Defending Pok\u00e9mon can't retreat.""}]",,,Fighting,1,
A1a-030,A1a,30,Dedenne,A1a,,Common,Lightning,Pokemon,a1a-30-dedenne,60,Basic,,"[{""info"": ""{L} Thunder Shock 10"", ""effect"": ""Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.""}]",,,Fighting,1,
A1a-031,A1a,31,Mew,A1a,,Rare,Psychic,Pokemon,a1a-31-mew,60,Basic,,"[{""info"": ""{P} Psy Report 20"", ""effect"": ""Your opponent reveals their hand.""}]",,,Darkness,1,
A1a-032,A1a,32,Mew ex,A1a,,Double Rare,Psychic,Pokemon,a1a-32-mew-ex,130,Basic,,"[{""info"": ""{P} Psyshot 20"", ""effect"": """"}, {""info"": ""{CCC} Genome Hacking"", ""effect"": ""Choose 1 of your opponent's Active Pok\u00e9mon's attacks and use it as this attack.""}]",,,Darkness,1,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A1a-033,A1a,33,Sigilyph,A1a,,Uncommon,Psychic,Pokemon,a1a-33-sigilyph,80,Basic,,"[{""info"": ""{P} Spike Draw 10"", ""effect"": ""Draw a card.""}]",,,Darkness,1,
A1a-034,A1a,34,Elgyem,A1a,,Common,Psychic,Pokemon,a1a-34-elgyem,60,Basic,,"[{""info"": ""{P} Headbutt 20"", ""effect"": """"}]",,,Darkness,1,
A1a-035,A1a,35,Beheeyem,A1a,,Uncommon,Psychic,Pokemon,a1a-35-beheeyem,90,Stage 1,Elgyem,"[{""info"": ""{P} Mind Jack 10+"", ""effect"": ""This attack does 20 more damage for each of your opponent's Benched Pok\u00e9mon.""}]",,,Darkness,1,
A1a-036,A1a,36,Flabébé,A1a,,Common,Psychic,Pokemon,a1a-36-flabebe,40,Basic,,"[{""info"": ""{P} Hypnotic Gaze"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Asleep.""}]",,,Metal,1,
A1a-037,A1a,37,Floette,A1a,,Common,Psychic,Pokemon,a1a-37-floette,70,Stage 1,Flabébé,"[{""info"": ""{P} Leaf Drain 40"", ""effect"": ""Heal 10 damage from this Pok\u00e9mon.""}]",,,Metal,1,
A1a-038,A1a,38,Florges,A1a,,Uncommon,Psychic,Pokemon,a1a-38-florges,120,Stage 2,Floette,"[{""info"": ""{PP} Bloomshine 80"", ""effect"": ""Heal 20 damage from each of your Pok\u00e9mon.""}]",,,Metal,1,
A1a-039,A1a,39,Swirlix,A1a,,Common,Psychic,Pokemon,a1a-39-swirlix,60,Basic,,"[{""info"": ""{P} Fairy Wind 20"", ""effect"": """"}]",,,Metal,1,
A1a-040,A1a,40,Slurpuff,A1a,,Common,Psychic,Pokemon,a1a-40-slurpuff,100,Stage 1,Swirlix,"[{""info"": ""{PC} Magical Shot 60"", ""effect"": """"}]",,,Metal,2,
A1a-041,A1a,41,Mankey,A1a,,Common,Fighting,Pokemon,a1a-41-mankey,50,Basic,,"[{""info"": ""{F} Focus Fist 50"", ""effect"": ""Flip a coin. If tails, this attack does nothing.""}]",,,Psychic,1,
A1a-042,A1a,42,Primeape,A1a,,Common,Fighting,Pokemon,a1a-42-primeape,80,Stage 1,Mankey,"[{""info"": ""{F} Punch 50"", ""effect"": """"}]",,,Psychic,1,
A1a-043,A1a,43,Geodude,A1a,,Common,Fighting,Pokemon,a1a-43-geodude,70,Basic,,"[{""info"": ""{FC} Light Punch 30"", ""effect"": """"}]",,,Grass,2,
A1a-044,A1a,44,Graveler,A1a,,Uncommon,Fighting,Pokemon,a1a-44-graveler,100,Stage 1,Geodude,"[{""info"": ""{FC} Lunge Out 40"", ""effect"": """"}]",,,Grass,3,
A1a-045,A1a,45,Golem,A1a,,Rare,Fighting,Pokemon,a1a-45-golem,160,Stage 2,Graveler,"[{""info"": ""{FFFC} Guard Press 120"", ""effect"": ""During your opponent's next turn, this Pok\u00e9mon takes \u221230 damage from attacks.""}]",,,Grass,3,
A1a-046,A1a,46,Aerodactyl ex,A1a,,Double Rare,Fighting,Pokemon,a1a-46-aerodactyl-ex,140,Stage 1,Old Amber,"[{""info"": ""{FC} Land Crush 80"", ""effect"": """"}]","[{""info"": ""Primeval Law"", ""effect"": ""Your opponent can't play any Pok\u00e9mon from their hand to evolve their Active Pok\u00e9mon.""}]",,Lightning,1,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A1a-047,A1a,47,Marshadow,A1a,,Rare,Fighting,Pokemon,a1a-47-marshadow,80,Basic,,"[{""info"": ""{FC} Revenge 40+"", ""effect"": ""If any of your Pok\u00e9mon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 60 more damage.""}]",,,Psychic,1,
A1a-048,A1a,48,Stonjourner,A1a,,Uncommon,Fighting,Pokemon,a1a-48-stonjourner,120,Basic,,"[{""info"": ""{FFF} Mega Kick 90"", ""effect"": """"}]",,,Grass,3,
A1a-049,A1a,49,Koffing,A1a,,Common,Darkness,Pokemon,a1a-49-koffing,70,Basic,,"[{""info"": ""{D} Division"", ""effect"": ""Put 1 random Koffing from your deck onto your Bench.""}]",,,Fighting,2,
A1a-050,A1a,50,Weezing,A1a,,Uncommon,Darkness,Pokemon,a1a-50-weezing,110,Stage 1,Koffing,"[{""info"": ""{DD} Smokescreen 50"", ""effect"": ""During your opponent's next turn, if the Defending Pok\u00e9mon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.""}]",,,Fighting,3,
A1a-051,A1a,51,Purrloin,A1a,,Common,Darkness,Pokemon,a1a-51-purrloin,60,Basic,,"[{""info"": ""{D} Scratch 20"", ""effect"": """"}]",,,Grass,1,
A1a-052,A1a,52,Liepard,A1a,,Common,Darkness,Pokemon,a1a-52-liepard,90,Stage 1,Purrloin,"[{""info"": ""{D} Slash 40"", ""effect"": """"}]",,,Grass,1,
A1a-053,A1a,53,Venipede,A1a,,Common,Darkness,Pokemon,a1a-53-venipede,60,Basic,,"[{""info"": ""{D} Ram 20"", ""effect"": """"}]",,,Fighting,1,
A1a-054,A1a,54,Whirlipede,A1a,,Common,Darkness,Pokemon,a1a-54-whirlipede,90,Stage 1,Venipede,"[{""info"": ""{D} Poison Sting 20"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Poisoned.""}]",,,Fighting,2,
A1a-055,A1a,55,Scolipede,A1a,,Uncommon,Darkness,Pokemon,a1a-55-scolipede,140,Stage 2,Whirlipede,"[{""info"": ""{DC} Venoshock 70+"", ""effect"": ""If your opponent's Active Pok\u00e9mon is Poisoned, this attack does 50 more damage.""}]",,,Fighting,2,
A1a-056,A1a,56,Druddigon,A1a,,Uncommon,Dragon,Pokemon,a1a-56-druddigon,100,Basic,,"[{""info"": ""{RWC} Dragon Claw 90"", ""effect"": """"}]","[{""info"": ""Rough Skin"", ""effect"": ""If this Pok\u00e9mon is in the Active Spot and is damaged by an attack from your opponent's Pok\u00e9mon, do 20 damage to the Attacking Pok\u00e9mon.""}]",,none,2,
A1a-057,A1a,57,Pidgey,A1a,,Common,Colorless,Pokemon,a1a-57-pidgey,50,Basic,,"[{""info"": ""{C} Flap 20"", ""effect"": """"}]",,,Lightning,1,
A1a-058,A1a,58,Pidgeotto,A1a,,Common,Colorless,Pokemon,a1a-58-pidgeotto,90,Stage 1,Pidgey,"[{""info"": ""{CCC} Wing Attack 50"", ""effect"": """"}]",,,Lightning,1,
A1a-059,A1a,59,Pidgeot ex,A1a,,Double Rare,Colorless,Pokemon,a1a-59-pidgeot-ex,170,Stage 2,Pidgeotto,"[{""info"": ""{CCC} Scattering Cyclone 80+"", ""effect"": ""This attack does 20 more damage for each of your opponent's Benched Pok\u00e9mon.""}]",,,Lightning,1,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A1a-060,A1a,60,Tauros,A1a,,Rare,Colorless,Pokemon,a1a-60-tauros,100,Basic,,"[{""info"": ""{CCC} Fighting Tackle 40+"", ""effect"": ""If your opponent's Active Pok\u00e9mon is a Pok\u00e9mon ex, this attack does 80 more damage.""}]",,,Fighting,2,
A1a-061,A1a,61,Eevee,A1a,,Common,Colorless,Pokemon,a1a-61-eevee,60,Basic,,"[{""info"": ""{C} Continuous Steps 20x"", ""effect"": ""Flip a coin until you get tails. This attack does 20 damage for each heads.""}]",,,Fighting,1,
A1a-062,A1a,62,Chatot,A1a,,Common,Colorless,Pokemon,a1a-62-chatot,60,Basic,,"[{""info"": ""{C} Mimic"", ""effect"": ""Shuffle your hand into your deck. Draw a card for each card in your opponent's hand.""}]",,,Lightning,1,
A1a-063,A1a,63,Old Amber,A1a,,Common,,Item,a1a-63-old-amber,40,Item,,,,"Play this card as if it were a 40-HP Basic {C} Pokémon.<br>At any time during your turn, you may discard this card from play.<br>This card can't retreat.",,,
A1a-064,A1a,64,Pokémon Flute,A1a,,Uncommon,,Item,a1a-64-pokemon-flute,0,Item,,,,Put a Basic Pokémon from your opponent's discard pile onto their Bench.,,,
A1a-065,A1a,65,Mythical Slab,A1a,,Uncommon,,Item,a1a-65-mythical-slab,0,Item,,,,"Look at the top card of your deck. If that card is a {P} Pokémon, put it into your hand. If it is not a {P} Pokémon, put it on the bottom of your deck.",,,
A1a-066,A1a,66,Budding Expeditioner,A1a,,Uncommon,,Supporter,a1a-66-budding-expeditioner,0,Supporter,,,,Put your Mew ex in the Active Spot into your hand.,,,
A1a-067,A1a,67,Blue,A1a,,Uncommon,,Supporter,a1a-67-blue,0,Supporter,,,,"During your opponent's next turn, all of your Pokémon take −10 damage from attacks from your opponent's Pokémon.",,,
A1a-068,A1a,68,Leaf,A1a,,Uncommon,,Supporter,a1a-68-leaf,0,Supporter,,,,"During this turn, the Retreat Cost of your Active Pokémon is 2 less.",,,
A1a-069,A1a,69,Exeggutor,A1a,,Art Rare,Grass,Pokemon,a1a-69-exeggutor,130,Stage 1,Exeggcute,"[{""info"": ""{GCCC} Psychic 80+"", ""effect"": ""This attack does 20 more damage for each Energy attached to your opponent's Active Pok\u00e9mon.""}]",,,Fire,3,
A1a-070,A1a,70,Serperior,A1a,,Art Rare,Grass,Pokemon,a1a-70-serperior,110,Stage 2,Servine,"[{""info"": ""{GCCC} Solar Beam 70"", ""effect"": """"}]","[{""info"": ""Jungle Totem"", ""effect"": ""Each {G} Energy attached to your {G} Pok\u00e9mon provides 2 {G} Energy. This effect doesn't stack.""}]",,Fire,2,
A1a-071,A1a,71,Salandit,A1a,,Art Rare,Fire,Pokemon,a1a-71-salandit,60,Basic,,"[{""info"": ""{C} Venoshock 10+"", ""effect"": ""If your opponent's Active Pok\u00e9mon is Poisoned, this attack does 40 more damage.""}]",,,Water,1,
